,submission_id,group,StimID,AnswerCertainty,AnswerPolarity,ContextType,attention_score,reasoning_score,sliderResponse
1136,905,relevant,6,high_certainty,positive,positive,1.0,1.0,0.36
1137,905,relevant,5,high_certainty,positive,positive,1.0,1.0,0.93
1138,905,relevant,1,exhaustive,negative,negative,1.0,1.0,0.71
1139,905,relevant,2,exhaustive,positive,positive,1.0,1.0,0.98
1140,906,relevant,7,low_certainty,positive,positive,1.0,0.5,0.04
1141,906,relevant,8,exhaustive,positive,negative,1.0,0.5,1.0
1142,906,relevant,10,high_certainty,negative,neutral,1.0,0.5,0.2
1143,906,relevant,1,low_certainty,negative,neutral,1.0,0.5,0.55
1144,906,relevant,11,low_certainty,negative,negative,1.0,0.5,0.8
1145,906,relevant,2,exhaustive,negative,neutral,1.0,0.5,1.0
1146,906,relevant,9,high_certainty,positive,positive,1.0,0.5,0.99
1147,906,relevant,3,non_answer,,positive,1.0,0.5,0.0
1148,906,relevant,12,non_answer,,negative,1.0,0.5,0.0
1149,906,relevant,4,exhaustive,positive,negative,1.0,0.5,1.0
1150,911,relevant,11,non_answer,,positive,0.0,0.5,0.3
1151,911,relevant,8,low_certainty,negative,negative,0.0,0.5,0.16
1152,911,relevant,5,low_certainty,positive,neutral,0.0,0.5,0.62
1153,911,relevant,9,exhaustive,negative,neutral,0.0,0.5,1.0
1154,911,relevant,2,low_certainty,positive,positive,0.0,0.5,0.77
1155,911,relevant,4,high_certainty,positive,positive,0.0,0.5,0.38
1156,911,relevant,7,exhaustive,positive,negative,0.0,0.5,0.74
1157,911,relevant,12,exhaustive,negative,negative,0.0,0.5,1.0
1158,911,relevant,3,exhaustive,positive,neutral,0.0,0.5,1.0
1159,911,relevant,10,high_certainty,negative,neutral,0.0,0.5,0.12
1160,907,relevant,11,exhaustive,negative,positive,1.0,1.0,0.9
1161,907,relevant,4,high_certainty,negative,neutral,1.0,1.0,0.0
1162,907,relevant,10,non_answer,,positive,1.0,1.0,0.01
1163,907,relevant,2,low_certainty,positive,negative,1.0,1.0,0.25
1164,907,relevant,8,low_certainty,positive,positive,1.0,1.0,0.15
1165,907,relevant,12,exhaustive,negative,negative,1.0,1.0,0.99
1166,907,relevant,3,exhaustive,positive,neutral,1.0,1.0,1.0
1167,907,relevant,6,high_certainty,positive,negative,1.0,1.0,0.15
1168,907,relevant,1,exhaustive,positive,neutral,1.0,1.0,0.9
1169,907,relevant,9,low_certainty,negative,positive,1.0,1.0,0.7
1170,908,relevant,2,low_certainty,positive,positive,1.0,1.0,0.7
1171,908,relevant,6,low_certainty,positive,positive,1.0,1.0,0.75
1172,908,relevant,3,exhaustive,negative,positive,1.0,1.0,1.0
1173,908,relevant,8,high_certainty,negative,negative,1.0,1.0,0.8
1174,908,relevant,12,non_answer,,neutral,1.0,1.0,0.0
1175,908,relevant,9,exhaustive,positive,neutral,1.0,1.0,1.0
1176,908,relevant,1,low_certainty,negative,negative,1.0,1.0,0.0
1177,908,relevant,7,exhaustive,positive,negative,1.0,1.0,0.85
1178,908,relevant,11,high_certainty,positive,neutral,1.0,1.0,0.7
1179,908,relevant,10,high_certainty,negative,negative,1.0,1.0,0.0
1180,909,relevant,12,low_certainty,negative,neutral,1.0,0.5,0.75
1181,909,relevant,4,high_certainty,positive,neutral,1.0,0.5,0.6
1182,909,relevant,10,low_certainty,positive,negative,1.0,0.5,0.7
1183,909,relevant,1,high_certainty,negative,negative,1.0,0.5,0.41
1184,909,relevant,7,low_certainty,positive,positive,1.0,0.5,0.26
1185,909,relevant,2,high_certainty,negative,negative,1.0,0.5,1.0
1186,909,relevant,9,exhaustive,negative,neutral,1.0,0.5,1.0
1187,909,relevant,8,low_certainty,negative,positive,1.0,0.5,0.8
1188,909,relevant,6,non_answer,,positive,1.0,0.5,0.01
1189,909,relevant,5,exhaustive,positive,neutral,1.0,0.5,1.0
1190,910,relevant,12,low_certainty,negative,negative,1.0,0.5,0.4
1191,910,relevant,10,high_certainty,negative,neutral,1.0,0.5,0.3
1192,910,relevant,6,high_certainty,positive,neutral,1.0,0.5,0.8
1193,910,relevant,4,low_certainty,positive,negative,1.0,0.5,0.6
1194,910,relevant,11,high_certainty,negative,negative,1.0,0.5,0.8
1195,910,relevant,9,high_certainty,positive,positive,1.0,0.5,1.0
1196,910,relevant,3,exhaustive,positive,neutral,1.0,0.5,1.0
1197,910,relevant,2,exhaustive,positive,positive,1.0,0.5,1.0
1198,910,relevant,1,exhaustive,negative,positive,1.0,0.5,1.0
1199,910,relevant,8,non_answer,,negative,1.0,0.5,0.0
1200,912,relevant,10,high_certainty,negative,negative,1.0,1.0,0.06
1201,912,relevant,5,high_certainty,negative,negative,1.0,1.0,0.63
1202,912,relevant,7,low_certainty,negative,positive,1.0,1.0,0.57
1203,912,relevant,9,exhaustive,negative,positive,1.0,1.0,0.97
1204,912,relevant,2,exhaustive,positive,neutral,1.0,1.0,1.0
1205,912,relevant,6,high_certainty,positive,neutral,1.0,1.0,0.68
1206,912,relevant,3,non_answer,,positive,1.0,1.0,0.0
1207,912,relevant,8,exhaustive,positive,negative,1.0,1.0,0.75
1208,912,relevant,12,low_certainty,positive,neutral,1.0,1.0,0.2
1209,912,relevant,11,exhaustive,negative,positive,1.0,1.0,0.94
1210,913,relevant,3,high_certainty,positive,negative,1.0,0.5,0.85
1211,913,relevant,5,non_answer,,positive,1.0,0.5,0.28
1212,913,relevant,4,exhaustive,positive,neutral,1.0,0.5,1.0
1213,913,relevant,8,exhaustive,positive,positive,1.0,0.5,0.95
1214,913,relevant,1,high_certainty,negative,negative,1.0,0.5,0.43
1215,913,relevant,7,low_certainty,negative,neutral,1.0,0.5,0.67
1216,913,relevant,9,high_certainty,positive,neutral,1.0,0.5,1.0
1217,913,relevant,12,exhaustive,negative,positive,1.0,0.5,1.0
1218,913,relevant,6,low_certainty,positive,negative,1.0,0.5,0.31
1219,913,relevant,10,low_certainty,positive,neutral,1.0,0.5,0.57
1220,914,relevant,11,low_certainty,negative,neutral,1.0,0.5,0.94
1221,914,relevant,9,exhaustive,positive,neutral,1.0,0.5,0.98
1222,914,relevant,12,low_certainty,positive,positive,1.0,0.5,0.12
1223,914,relevant,5,non_answer,,positive,1.0,0.5,0.04
1224,914,relevant,2,high_certainty,negative,negative,1.0,0.5,0.87
1225,914,relevant,7,exhaustive,negative,negative,1.0,0.5,0.93
1226,914,relevant,6,high_certainty,negative,negative,1.0,0.5,0.88
1227,914,relevant,10,high_certainty,positive,positive,1.0,0.5,0.78
1228,914,relevant,4,exhaustive,negative,neutral,1.0,0.5,0.89
1229,914,relevant,8,low_certainty,positive,neutral,1.0,0.5,0.53
1230,915,relevant,2,exhaustive,negative,negative,1.0,1.0,0.95
1231,915,relevant,6,non_answer,,positive,1.0,1.0,0.05
1232,915,relevant,9,exhaustive,negative,positive,1.0,1.0,0.95
1233,915,relevant,10,low_certainty,positive,negative,1.0,1.0,0.7
1234,915,relevant,12,low_certainty,negative,neutral,1.0,1.0,0.8
1235,915,relevant,3,exhaustive,positive,neutral,1.0,1.0,1.0
1236,915,relevant,1,low_certainty,negative,negative,1.0,1.0,0.6
1237,915,relevant,8,non_answer,,neutral,1.0,1.0,0.05
1238,915,relevant,5,high_certainty,positive,positive,1.0,1.0,0.9
1239,915,relevant,7,high_certainty,negative,positive,1.0,1.0,0.85
1240,916,relevant,10,high_certainty,positive,positive,1.0,0.5,0.61
1241,916,relevant,4,low_certainty,positive,negative,1.0,0.5,0.42
1242,916,relevant,11,non_answer,,neutral,1.0,0.5,0.22
1243,916,relevant,2,exhaustive,positive,negative,1.0,0.5,0.61
1244,916,relevant,12,low_certainty,positive,neutral,1.0,0.5,0.15
1245,916,relevant,7,high_certainty,negative,positive,1.0,0.5,0.73
1246,916,relevant,9,high_certainty,negative,negative,1.0,0.5,0.67
1247,916,relevant,8,non_answer,,positive,1.0,0.5,0.17
1248,916,relevant,6,low_certainty,negative,neutral,1.0,0.5,0.85
1249,916,relevant,1,exhaustive,negative,positive,1.0,0.5,0.35
1250,917,relevant,5,high_certainty,positive,negative,1.0,0.0,0.85
1251,917,relevant,8,non_answer,,positive,1.0,0.0,0.0
1252,917,relevant,4,exhaustive,positive,negative,1.0,0.0,1.0
1253,917,relevant,3,low_certainty,negative,negative,1.0,0.0,0.62
1254,917,relevant,2,non_answer,,neutral,1.0,0.0,0.04
1255,917,relevant,10,low_certainty,positive,positive,1.0,0.0,0.54
1256,917,relevant,6,high_certainty,negative,neutral,1.0,0.0,0.63
1257,917,relevant,7,exhaustive,negative,positive,1.0,0.0,0.96
1258,917,relevant,12,low_certainty,positive,neutral,1.0,0.0,0.53
1259,917,relevant,11,high_certainty,negative,negative,1.0,0.0,0.44
1260,918,relevant,8,exhaustive,positive,positive,1.0,0.5,0.8
1261,918,relevant,11,low_certainty,negative,positive,1.0,0.5,0.1
1262,918,relevant,7,low_certainty,negative,neutral,1.0,0.5,0.1
1263,918,relevant,5,high_certainty,negative,negative,1.0,0.5,0.2
1264,918,relevant,6,exhaustive,negative,negative,1.0,0.5,1.0
1265,918,relevant,12,high_certainty,positive,positive,1.0,0.5,0.05
1266,918,relevant,3,non_answer,,neutral,1.0,0.5,0.0
1267,918,relevant,4,low_certainty,positive,negative,1.0,0.5,0.1
1268,918,relevant,1,exhaustive,positive,neutral,1.0,0.5,0.95
1269,918,relevant,9,exhaustive,negative,neutral,1.0,0.5,1.0
1270,919,relevant,7,low_certainty,negative,positive,1.0,1.0,0.39
1271,919,relevant,8,high_certainty,positive,negative,1.0,1.0,0.99
1272,919,relevant,5,exhaustive,positive,neutral,1.0,1.0,0.99
1273,919,relevant,12,non_answer,,negative,1.0,1.0,0.01
1274,919,relevant,4,low_certainty,positive,positive,1.0,1.0,0.56
1275,919,relevant,10,high_certainty,negative,positive,1.0,1.0,0.06
1276,919,relevant,9,high_certainty,negative,neutral,1.0,1.0,0.85
1277,919,relevant,1,low_certainty,positive,neutral,1.0,1.0,0.16
1278,919,relevant,11,low_certainty,negative,negative,1.0,1.0,0.9
1279,919,relevant,3,exhaustive,negative,neutral,1.0,1.0,1.0
1280,920,relevant,10,non_answer,,negative,1.0,1.0,0.05
1281,920,relevant,7,exhaustive,positive,positive,1.0,1.0,0.95
1282,920,relevant,1,high_certainty,positive,positive,1.0,1.0,0.8
1283,920,relevant,9,exhaustive,negative,positive,1.0,1.0,0.86
1284,920,relevant,11,high_certainty,negative,negative,1.0,1.0,0.82
1285,920,relevant,8,high_certainty,negative,neutral,1.0,1.0,0.55
1286,920,relevant,4,low_certainty,negative,neutral,1.0,1.0,0.0
1287,920,relevant,6,low_certainty,positive,negative,1.0,1.0,0.0
1288,920,relevant,3,exhaustive,positive,neutral,1.0,1.0,1.0
1289,920,relevant,5,low_certainty,negative,neutral,1.0,1.0,0.7
1290,921,relevant,3,exhaustive,negative,negative,1.0,0.5,1.0
1291,921,relevant,1,low_certainty,positive,positive,1.0,0.5,0.1
1292,921,relevant,7,non_answer,,negative,1.0,0.5,0.03
1293,921,relevant,9,high_certainty,negative,neutral,1.0,0.5,0.74
1294,921,relevant,2,non_answer,,neutral,1.0,0.5,0.03
1295,921,relevant,6,high_certainty,positive,positive,1.0,0.5,0.32
1296,921,relevant,8,exhaustive,positive,neutral,1.0,0.5,0.96
1297,921,relevant,4,low_certainty,negative,negative,1.0,0.5,0.03
1298,921,relevant,5,low_certainty,positive,positive,1.0,0.5,0.58
1299,921,relevant,10,exhaustive,negative,negative,1.0,0.5,0.99
1300,922,relevant,8,low_certainty,negative,negative,0.0,0.5,0.72
1301,922,relevant,10,exhaustive,positive,positive,0.0,0.5,0.6
1302,922,relevant,12,high_certainty,positive,neutral,0.0,0.5,0.39
1303,922,relevant,4,high_certainty,negative,positive,0.0,0.5,0.34
1304,922,relevant,2,low_certainty,negative,negative,0.0,0.5,0.4
1305,922,relevant,6,non_answer,,positive,0.0,0.5,0.02
1306,922,relevant,1,low_certainty,positive,neutral,0.0,0.5,0.52
1307,922,relevant,9,exhaustive,negative,negative,0.0,0.5,0.97
1308,922,relevant,3,high_certainty,positive,neutral,0.0,0.5,0.61
1309,922,relevant,7,non_answer,,neutral,0.0,0.5,0.25
1310,923,relevant,11,exhaustive,positive,negative,1.0,0.5,0.9
1311,923,relevant,9,high_certainty,negative,negative,1.0,0.5,0.51
1312,923,relevant,4,high_certainty,positive,neutral,1.0,0.5,0.51
1313,923,relevant,6,exhaustive,negative,negative,1.0,0.5,1.0
1314,923,relevant,2,low_certainty,positive,neutral,1.0,0.5,0.39
1315,923,relevant,12,non_answer,,positive,1.0,0.5,0.0
1316,923,relevant,7,non_answer,,neutral,1.0,0.5,0.04
1317,923,relevant,3,high_certainty,positive,positive,1.0,0.5,0.59
1318,923,relevant,5,low_certainty,negative,positive,1.0,0.5,0.51
1319,923,relevant,10,exhaustive,positive,neutral,1.0,0.5,0.85
1320,924,relevant,11,low_certainty,negative,neutral,1.0,0.5,0.71
1321,924,relevant,8,high_certainty,positive,positive,1.0,0.5,0.81
1322,924,relevant,3,low_certainty,positive,neutral,1.0,0.5,0.0
1323,924,relevant,5,exhaustive,negative,negative,1.0,0.5,0.99
1324,924,relevant,1,high_certainty,negative,neutral,1.0,0.5,0.0
1325,924,relevant,4,non_answer,,negative,1.0,0.5,0.0
1326,924,relevant,12,low_certainty,negative,positive,1.0,0.5,0.87
1327,924,relevant,6,exhaustive,negative,positive,1.0,0.5,1.0
1328,924,relevant,9,high_certainty,negative,negative,1.0,0.5,0.6
1329,924,relevant,7,exhaustive,positive,positive,1.0,0.5,1.0
1330,925,relevant,4,high_certainty,positive,positive,1.0,0.5,0.7
1331,925,relevant,10,exhaustive,negative,negative,1.0,0.5,1.0
1332,925,relevant,11,non_answer,,neutral,1.0,0.5,0.2
1333,925,relevant,5,low_certainty,negative,negative,1.0,0.5,0.7
1334,925,relevant,9,high_certainty,positive,neutral,1.0,0.5,0.95
1335,925,relevant,7,high_certainty,negative,positive,1.0,0.5,0.65
1336,925,relevant,3,exhaustive,negative,neutral,1.0,0.5,0.98
1337,925,relevant,8,low_certainty,positive,negative,1.0,0.5,0.55
1338,925,relevant,2,high_certainty,negative,positive,1.0,0.5,0.65
1339,925,relevant,12,exhaustive,positive,positive,1.0,0.5,1.0
1340,926,relevant,3,non_answer,,neutral,1.0,0.5,0.0
1341,926,relevant,7,exhaustive,positive,neutral,1.0,0.5,0.93
1342,926,relevant,8,low_certainty,negative,negative,1.0,0.5,0.0
1343,926,relevant,2,high_certainty,positive,negative,1.0,0.5,0.85
1344,926,relevant,4,high_certainty,negative,positive,1.0,0.5,0.62
1345,926,relevant,6,exhaustive,positive,positive,1.0,0.5,1.0
1346,926,relevant,1,exhaustive,negative,negative,1.0,0.5,1.0
1347,926,relevant,12,low_certainty,positive,neutral,1.0,0.5,0.6
1348,926,relevant,11,high_certainty,negative,positive,1.0,0.5,0.67
1349,926,relevant,5,exhaustive,negative,negative,1.0,0.5,1.0
1350,927,relevant,8,high_certainty,positive,neutral,1.0,1.0,0.95
1351,927,relevant,12,low_certainty,negative,negative,1.0,1.0,0.0
1352,927,relevant,3,non_answer,,neutral,1.0,1.0,0.0
1353,927,relevant,5,exhaustive,positive,positive,1.0,1.0,1.0
1354,927,relevant,1,low_certainty,negative,negative,1.0,1.0,0.06
1355,927,relevant,9,exhaustive,positive,positive,1.0,1.0,1.0
1356,927,relevant,10,low_certainty,positive,negative,1.0,1.0,0.95
1357,927,relevant,7,exhaustive,negative,positive,1.0,1.0,0.0
1358,927,relevant,6,high_certainty,negative,neutral,1.0,1.0,0.85
1359,927,relevant,4,high_certainty,negative,positive,1.0,1.0,0.0
1360,928,relevant,6,non_answer,,neutral,1.0,0.5,0.25
1361,928,relevant,1,high_certainty,positive,negative,1.0,0.5,0.85
1362,928,relevant,8,low_certainty,positive,neutral,1.0,0.5,0.8
1363,928,relevant,12,high_certainty,positive,positive,1.0,0.5,0.35
1364,928,relevant,7,exhaustive,positive,neutral,1.0,0.5,0.85
1365,928,relevant,11,low_certainty,positive,negative,1.0,0.5,0.6
1366,928,relevant,2,low_certainty,negative,positive,1.0,0.5,0.4
1367,928,relevant,4,low_certainty,negative,negative,1.0,0.5,0.3
1368,928,relevant,3,exhaustive,negative,positive,1.0,0.5,0.99
1369,928,relevant,5,high_certainty,negative,positive,1.0,0.5,0.5
1370,929,relevant,2,non_answer,,neutral,0.0,0.0,0.7
1371,929,relevant,5,low_certainty,negative,positive,0.0,0.0,0.4
1372,929,relevant,7,high_certainty,negative,negative,0.0,0.0,0.4
1373,929,relevant,11,low_certainty,positive,positive,0.0,0.0,0.42
1374,929,relevant,4,exhaustive,positive,negative,0.0,0.0,0.75
1375,929,relevant,6,exhaustive,positive,neutral,0.0,0.0,0.76
1376,929,relevant,3,exhaustive,negative,negative,0.0,0.0,0.88
1377,929,relevant,12,high_certainty,positive,positive,0.0,0.0,0.42
1378,929,relevant,10,high_certainty,positive,neutral,0.0,0.0,0.39
1379,929,relevant,9,low_certainty,positive,negative,0.0,0.0,0.53
1380,930,relevant,6,exhaustive,positive,positive,1.0,1.0,0.98
1381,930,relevant,7,high_certainty,negative,positive,1.0,1.0,0.38
1382,930,relevant,4,low_certainty,negative,negative,1.0,1.0,0.75
1383,930,relevant,11,low_certainty,positive,neutral,1.0,1.0,0.55
1384,930,relevant,8,non_answer,,negative,1.0,1.0,0.02
1385,930,relevant,5,non_answer,,positive,1.0,1.0,0.12
1386,930,relevant,12,high_certainty,positive,neutral,1.0,1.0,0.45
1387,930,relevant,1,exhaustive,positive,neutral,1.0,1.0,0.96
1388,930,relevant,2,exhaustive,negative,negative,1.0,1.0,0.98
1389,930,relevant,9,high_certainty,negative,neutral,1.0,1.0,0.8
1390,931,relevant,8,high_certainty,positive,positive,1.0,0.5,0.61
1391,931,relevant,2,low_certainty,negative,neutral,1.0,0.5,0.23
1392,931,relevant,4,high_certainty,negative,positive,1.0,0.5,0.09
1393,931,relevant,12,exhaustive,negative,negative,1.0,0.5,0.99
1394,931,relevant,7,high_certainty,negative,negative,1.0,0.5,0.55
1395,931,relevant,5,high_certainty,positive,positive,1.0,0.5,0.73
1396,931,relevant,1,exhaustive,negative,neutral,1.0,0.5,0.67
1397,931,relevant,11,exhaustive,positive,negative,1.0,0.5,0.99
1398,931,relevant,6,low_certainty,positive,neutral,1.0,0.5,0.43
1399,931,relevant,9,non_answer,,neutral,1.0,0.5,0.07
1400,932,relevant,10,exhaustive,negative,neutral,1.0,0.5,0.8
1401,932,relevant,8,high_certainty,negative,neutral,1.0,0.5,1.0
1402,932,relevant,6,low_certainty,positive,negative,1.0,0.5,0.65
1403,932,relevant,4,low_certainty,negative,positive,1.0,0.5,0.0
1404,932,relevant,3,exhaustive,positive,negative,1.0,0.5,1.0
1405,932,relevant,9,high_certainty,positive,positive,1.0,0.5,1.0
1406,932,relevant,11,non_answer,,negative,1.0,0.5,0.55
1407,932,relevant,2,exhaustive,negative,neutral,1.0,0.5,0.85
1408,932,relevant,5,exhaustive,positive,positive,1.0,0.5,0.4
1409,932,relevant,7,high_certainty,positive,positive,1.0,0.5,0.85
1410,933,relevant,2,high_certainty,positive,neutral,1.0,1.0,0.25
1411,933,relevant,12,exhaustive,positive,neutral,1.0,1.0,0.99
1412,933,relevant,1,high_certainty,positive,positive,1.0,1.0,0.95
1413,933,relevant,7,low_certainty,negative,neutral,1.0,1.0,0.7
1414,933,relevant,5,exhaustive,positive,negative,1.0,1.0,1.0
1415,933,relevant,11,low_certainty,negative,positive,1.0,1.0,0.95
1416,933,relevant,4,non_answer,,negative,1.0,1.0,0.0
1417,933,relevant,8,high_certainty,negative,positive,1.0,1.0,0.85
1418,933,relevant,9,low_certainty,positive,negative,1.0,1.0,0.5
1419,933,relevant,6,exhaustive,negative,neutral,1.0,1.0,1.0
1420,934,relevant,4,high_certainty,positive,positive,1.0,1.0,0.47
1421,934,relevant,1,exhaustive,negative,neutral,1.0,1.0,0.99
1422,934,relevant,5,exhaustive,positive,positive,1.0,1.0,0.99
1423,934,relevant,2,low_certainty,positive,negative,1.0,1.0,0.42
1424,934,relevant,12,low_certainty,positive,neutral,1.0,1.0,0.29
1425,934,relevant,10,high_certainty,positive,negative,1.0,1.0,0.06
1426,934,relevant,3,exhaustive,positive,negative,1.0,1.0,1.0
1427,934,relevant,7,high_certainty,negative,positive,1.0,1.0,0.61
1428,934,relevant,6,non_answer,,neutral,1.0,1.0,0.01
1429,934,relevant,9,low_certainty,negative,negative,1.0,1.0,0.99
1430,935,relevant,7,low_certainty,negative,negative,1.0,0.0,0.3
1431,935,relevant,3,low_certainty,negative,neutral,1.0,0.0,0.51
1432,935,relevant,8,high_certainty,negative,positive,1.0,0.0,0.53
1433,935,relevant,1,high_certainty,positive,positive,1.0,0.0,0.63
1434,935,relevant,12,non_answer,,negative,1.0,0.0,0.23
1435,935,relevant,5,exhaustive,negative,neutral,1.0,0.0,1.0
1436,935,relevant,11,exhaustive,positive,neutral,1.0,0.0,1.0
1437,935,relevant,4,low_certainty,positive,negative,1.0,0.0,0.53
1438,935,relevant,10,high_certainty,negative,positive,1.0,0.0,0.45
1439,935,relevant,2,non_answer,,positive,1.0,0.0,0.24
1440,936,relevant,12,high_certainty,negative,negative,0.0,0.5,0.55
1441,936,relevant,9,high_certainty,negative,neutral,0.0,0.5,0.6
1442,936,relevant,4,high_certainty,positive,negative,0.0,0.5,0.45
1443,936,relevant,7,low_certainty,negative,neutral,0.0,0.5,0.45
1444,936,relevant,6,low_certainty,negative,positive,0.0,0.5,0.5
1445,936,relevant,5,low_certainty,positive,neutral,0.0,0.5,0.6
1446,936,relevant,8,high_certainty,positive,positive,0.0,0.5,1.0
1447,936,relevant,10,non_answer,,negative,0.0,0.5,0.05
1448,936,relevant,1,exhaustive,positive,positive,0.0,0.5,1.0
1449,936,relevant,2,exhaustive,negative,neutral,0.0,0.5,1.0
1450,937,relevant,2,high_certainty,negative,positive,1.0,0.5,0.4
1451,937,relevant,5,high_certainty,positive,neutral,1.0,0.5,0.85
1452,937,relevant,10,exhaustive,negative,positive,1.0,0.5,0.91
1453,937,relevant,6,non_answer,,positive,1.0,0.5,0.43
1454,937,relevant,9,low_certainty,positive,neutral,1.0,0.5,0.45
1455,937,relevant,7,low_certainty,positive,negative,1.0,0.5,0.75
1456,937,relevant,4,non_answer,,negative,1.0,0.5,0.04
1457,937,relevant,1,low_certainty,negative,negative,1.0,0.5,0.38
1458,937,relevant,3,exhaustive,positive,neutral,1.0,0.5,0.93
1459,937,relevant,8,high_certainty,positive,neutral,1.0,0.5,1.0
1460,938,relevant,10,high_certainty,positive,neutral,1.0,1.0,0.26
1461,938,relevant,9,low_certainty,positive,negative,1.0,1.0,0.35
1462,938,relevant,3,exhaustive,negative,positive,1.0,1.0,1.0
1463,938,relevant,1,non_answer,,neutral,1.0,1.0,0.0
1464,938,relevant,7,low_certainty,negative,positive,1.0,1.0,0.64
1465,938,relevant,12,high_certainty,negative,positive,1.0,1.0,0.76
1466,938,relevant,4,non_answer,,neutral,1.0,1.0,0.0
1467,938,relevant,11,exhaustive,positive,negative,1.0,1.0,1.0
1468,938,relevant,8,low_certainty,negative,negative,1.0,1.0,0.85
1469,938,relevant,6,high_certainty,positive,neutral,1.0,1.0,0.88
1470,939,relevant,5,low_certainty,negative,negative,1.0,1.0,0.85
1471,939,relevant,6,low_certainty,positive,positive,1.0,1.0,0.8
1472,939,relevant,1,high_certainty,negative,neutral,1.0,1.0,0.6
1473,939,relevant,10,low_certainty,negative,negative,1.0,1.0,0.4
1474,939,relevant,11,high_certainty,positive,positive,1.0,1.0,0.85
1475,939,relevant,12,exhaustive,positive,neutral,1.0,1.0,1.0
1476,939,relevant,2,non_answer,,negative,1.0,1.0,1.0
1477,939,relevant,9,high_certainty,negative,neutral,1.0,1.0,0.2
1478,939,relevant,4,exhaustive,negative,positive,1.0,1.0,1.0
1479,939,relevant,7,non_answer,,positive,1.0,1.0,0.0
1480,941,relevant,11,exhaustive,positive,negative,1.0,1.0,0.77
1481,941,relevant,5,non_answer,,neutral,1.0,1.0,0.0
1482,941,relevant,2,high_certainty,positive,negative,1.0,1.0,0.44
1483,941,relevant,7,low_certainty,positive,positive,1.0,1.0,0.67
1484,941,relevant,4,exhaustive,negative,positive,1.0,1.0,0.89
1485,941,relevant,9,low_certainty,negative,negative,1.0,1.0,0.72
1486,941,relevant,1,high_certainty,negative,neutral,1.0,1.0,0.23
1487,941,relevant,3,high_certainty,positive,neutral,1.0,1.0,0.66
1488,941,relevant,8,low_certainty,negative,positive,1.0,1.0,0.47
1489,941,relevant,6,non_answer,,negative,1.0,1.0,0.0
1490,942,relevant,4,low_certainty,positive,negative,1.0,0.5,0.67
1491,942,relevant,11,non_answer,,neutral,1.0,0.5,0.67
1492,942,relevant,2,exhaustive,positive,neutral,1.0,0.5,1.0
1493,942,relevant,7,high_certainty,negative,negative,1.0,0.5,0.7
1494,942,relevant,1,exhaustive,negative,positive,1.0,0.5,1.0
1495,942,relevant,5,high_certainty,positive,neutral,1.0,0.5,0.94
1496,942,relevant,10,exhaustive,negative,positive,1.0,0.5,1.0
1497,942,relevant,6,low_certainty,negative,positive,1.0,0.5,0.66
1498,942,relevant,12,high_certainty,negative,negative,1.0,0.5,0.56
1499,942,relevant,8,low_certainty,positive,negative,1.0,0.5,0.64
1500,943,relevant,4,exhaustive,positive,neutral,0.0,1.0,1.0
1501,943,relevant,3,high_certainty,positive,negative,0.0,1.0,0.8
1502,943,relevant,12,exhaustive,negative,negative,0.0,1.0,1.0
1503,943,relevant,1,low_certainty,negative,positive,0.0,1.0,0.0
1504,943,relevant,6,exhaustive,positive,positive,0.0,1.0,0.99
1505,943,relevant,8,low_certainty,positive,neutral,0.0,1.0,0.69
1506,943,relevant,2,non_answer,,neutral,0.0,1.0,0.0
1507,943,relevant,10,low_certainty,negative,negative,0.0,1.0,0.0
1508,943,relevant,9,high_certainty,negative,positive,0.0,1.0,0.01
1509,943,relevant,11,high_certainty,positive,positive,0.0,1.0,0.74
